"date","longname","stat_entries","stat_total_pages","stat_total_bytes","stat_total_pct"
"2020-11-03T11:44:29","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:44:29","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:44:29","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T11:44:29","SyncStageProgress","4","1","4096","100.0"
"2020-11-03T11:44:29","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T11:44:29","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T11:44:29","BlockBodyPrefix","1","1","4096","100.0"
"2020-11-03T11:44:29","CallFromIndex","0","0","0","0.0"
"2020-11-03T11:44:29","CallToIndex","0","0","0","0.0"
"2020-11-03T11:44:29","CliqueBucket","0","0","0","0.0"
"2020-11-03T11:44:29","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:44:29","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T11:44:29","HeaderPrefix","24527883","1528952","6262587392","100.0"
"2020-11-03T11:44:29","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T11:44:29","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T11:44:29","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T11:44:29","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T11:44:29","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T11:44:29","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T11:44:29","Log","0","0","0","0.0"
"2020-11-03T11:44:29","LogAddressIndex","0","0","0","0.0"
"2020-11-03T11:44:29","LogTopicIndex","0","0","0","0.0"
"2020-11-03T11:44:29","Migrations","11","1","4096","100.0"
"2020-11-03T11:44:29","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T11:44:29","PreImagePrefix","0","0","0","0.0"
"2020-11-03T11:44:29","Senders","0","0","0","0.0"
"2020-11-03T11:49:29","Free DBI","2","1","4096","100.0"
"2020-11-03T11:49:29","Main DBI","39","1","4096","100.0"
"2020-11-03T11:49:29","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:49:29","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T11:49:29","CodeBucket","0","0","0","0.0"
"2020-11-03T11:49:30","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T11:49:30","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T11:49:30","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T11:49:30","HeaderNumberPrefix","1297","25","102400","100.0"
"2020-11-03T11:49:30","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T11:49:30","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T11:49:31","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T11:49:31","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T11:49:31","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T11:49:31","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:49:31","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:49:31","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:49:31","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T11:49:31","SyncStageProgress","4","1","4096","100.0"
"2020-11-03T11:49:31","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T11:49:31","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T11:49:31","BlockBodyPrefix","1","1","4096","100.0"
"2020-11-03T11:49:31","CallFromIndex","0","0","0","0.0"
"2020-11-03T11:49:31","CallToIndex","0","0","0","0.0"
"2020-11-03T11:49:31","CliqueBucket","0","0","0","0.0"
"2020-11-03T11:49:31","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:49:31","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T11:49:31","HeaderPrefix","27034635","1687920","6913720320","100.0"
"2020-11-03T11:49:31","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T11:49:31","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T11:49:31","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T11:49:31","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T11:49:31","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T11:49:31","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T11:49:31","Log","0","0","0","0.0"
"2020-11-03T11:49:31","LogAddressIndex","0","0","0","0.0"
"2020-11-03T11:49:31","LogTopicIndex","0","0","0","0.0"
"2020-11-03T11:49:31","Migrations","11","1","4096","100.0"
"2020-11-03T11:49:31","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T11:49:31","PreImagePrefix","0","0","0","0.0"
"2020-11-03T11:49:31","Senders","0","0","0","0.0"
"2020-11-03T11:54:31","Free DBI","2","1","4096","100.0"
"2020-11-03T11:54:31","Main DBI","39","1","4096","100.0"
"2020-11-03T11:54:31","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:54:31","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T11:54:32","CodeBucket","0","0","0","0.0"
"2020-11-03T11:54:32","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T11:54:32","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T11:54:32","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T11:54:32","HeaderNumberPrefix","1398","28","114688","100.0"
"2020-11-03T11:54:32","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T11:54:33","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T11:54:33","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T11:54:33","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T11:54:33","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T11:54:33","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:54:33","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:54:33","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:54:34","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T11:54:34","SyncStageProgress","4","1","4096","100.0"
"2020-11-03T11:54:34","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T11:54:34","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T11:54:34","BlockBodyPrefix","1","1","4096","100.0"
"2020-11-03T11:54:34","CallFromIndex","0","0","0","0.0"
"2020-11-03T11:54:34","CallToIndex","0","0","0","0.0"
"2020-11-03T11:54:34","CliqueBucket","0","0","0","0.0"
"2020-11-03T11:54:34","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:54:34","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T11:54:34","HeaderPrefix","29492931","1843711","7551840256","100.0"
"2020-11-03T11:54:34","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T11:54:34","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T11:54:34","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T11:54:34","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T11:54:35","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T11:54:35","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T11:54:35","Log","0","0","0","0.0"
"2020-11-03T11:54:35","LogAddressIndex","0","0","0","0.0"
"2020-11-03T11:54:35","LogTopicIndex","0","0","0","0.0"
"2020-11-03T11:54:35","Migrations","11","1","4096","100.0"
"2020-11-03T11:54:35","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T11:54:35","PreImagePrefix","0","0","0","0.0"
"2020-11-03T11:54:36","Senders","0","0","0","0.0"
"2020-11-03T11:59:36","Free DBI","2","1","4096","100.0"
"2020-11-03T11:59:36","Main DBI","39","1","4096","100.0"
"2020-11-03T11:59:36","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:59:37","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T11:59:37","CodeBucket","0","0","0","0.0"
"2020-11-03T11:59:37","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T11:59:37","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T11:59:37","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T11:59:37","HeaderNumberPrefix","1497","30","122880","100.0"
"2020-11-03T11:59:37","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T11:59:37","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T11:59:38","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T11:59:38","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T11:59:38","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T11:59:38","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:59:38","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:59:38","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T11:59:38","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T11:59:38","SyncStageProgress","4","1","4096","100.0"
"2020-11-03T11:59:38","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T11:59:38","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T11:59:38","BlockBodyPrefix","1","1","4096","100.0"
"2020-11-03T11:59:38","CallFromIndex","0","0","0","0.0"
"2020-11-03T11:59:38","CallToIndex","0","0","0","0.0"
"2020-11-03T11:59:38","CliqueBucket","0","0","0","0.0"
"2020-11-03T11:59:39","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T11:59:39","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T11:59:39","HeaderPrefix","31924803","1995214","8172396544","100.0"
"2020-11-03T11:59:39","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T11:59:39","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T11:59:40","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T11:59:40","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T11:59:40","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T11:59:40","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T11:59:40","Log","0","0","0","0.0"
"2020-11-03T11:59:40","LogAddressIndex","0","0","0","0.0"
"2020-11-03T11:59:40","LogTopicIndex","0","0","0","0.0"
"2020-11-03T11:59:40","Migrations","11","1","4096","100.0"
"2020-11-03T11:59:41","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T11:59:41","PreImagePrefix","0","0","0","0.0"
"2020-11-03T11:59:41","Senders","0","0","0","0.0"
"2020-11-03T12:04:41","Free DBI","2","1","4096","100.0"
"2020-11-03T12:04:41","Main DBI","39","1","4096","100.0"
"2020-11-03T12:04:41","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:04:41","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T12:04:41","CodeBucket","0","0","0","0.0"
"2020-11-03T12:04:41","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T12:04:41","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T12:04:41","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T12:04:41","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-03T12:04:41","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T12:04:41","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T12:04:41","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T12:04:41","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T12:04:41","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T12:04:41","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:04:41","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:04:41","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:04:41","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T12:04:41","SyncStageProgress","5","1","4096","100.0"
"2020-11-03T12:04:41","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T12:04:41","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T12:04:41","BlockBodyPrefix","76720","2617","10719232","100.0"
"2020-11-03T12:04:41","CallFromIndex","0","0","0","0.0"
"2020-11-03T12:04:41","CallToIndex","0","0","0","0.0"
"2020-11-03T12:04:41","CliqueBucket","0","0","0","0.0"
"2020-11-03T12:04:41","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:04:41","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T12:04:41","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-03T12:04:41","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T12:04:41","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T12:04:41","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T12:04:41","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T12:04:41","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T12:04:41","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T12:04:41","Log","0","0","0","0.0"
"2020-11-03T12:04:41","LogAddressIndex","0","0","0","0.0"
"2020-11-03T12:04:41","LogTopicIndex","0","0","0","0.0"
"2020-11-03T12:04:41","Migrations","11","1","4096","100.0"
"2020-11-03T12:04:41","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T12:04:41","PreImagePrefix","0","0","0","0.0"
"2020-11-03T12:04:41","Senders","0","0","0","0.0"
"2020-11-03T12:09:41","Free DBI","2","1","4096","100.0"
"2020-11-03T12:09:41","Main DBI","39","1","4096","100.0"
"2020-11-03T12:09:41","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:09:41","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T12:09:41","CodeBucket","0","0","0","0.0"
"2020-11-03T12:09:41","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T12:09:41","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T12:09:41","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T12:09:41","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-03T12:09:41","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T12:09:41","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T12:09:41","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T12:09:41","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T12:09:41","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T12:09:41","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:09:41","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:09:41","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:09:41","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T12:09:41","SyncStageProgress","5","1","4096","100.0"
"2020-11-03T12:09:41","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T12:09:41","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T12:09:41","BlockBodyPrefix","560036","42307","173289472","100.0"
"2020-11-03T12:09:41","CallFromIndex","0","0","0","0.0"
"2020-11-03T12:09:41","CallToIndex","0","0","0","0.0"
"2020-11-03T12:09:41","CliqueBucket","0","0","0","0.0"
"2020-11-03T12:09:41","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:09:41","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T12:09:41","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-03T12:09:41","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T12:09:41","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T12:09:41","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T12:09:41","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T12:09:41","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T12:09:41","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T12:09:41","Log","0","0","0","0.0"
"2020-11-03T12:09:41","LogAddressIndex","0","0","0","0.0"
"2020-11-03T12:09:41","LogTopicIndex","0","0","0","0.0"
"2020-11-03T12:09:41","Migrations","11","1","4096","100.0"
"2020-11-03T12:09:41","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T12:09:41","PreImagePrefix","0","0","0","0.0"
"2020-11-03T12:09:41","Senders","0","0","0","0.0"
"2020-11-03T12:14:41","Free DBI","2","1","4096","100.0"
"2020-11-03T12:14:41","Main DBI","39","1","4096","100.0"
"2020-11-03T12:14:41","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:14:41","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T12:14:41","CodeBucket","0","0","0","0.0"
"2020-11-03T12:14:41","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T12:14:41","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T12:14:41","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T12:14:41","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-03T12:14:41","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T12:14:41","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T12:14:41","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T12:14:41","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T12:14:41","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T12:14:41","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:14:41","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:14:41","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:14:41","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T12:14:41","SyncStageProgress","5","1","4096","100.0"
"2020-11-03T12:14:41","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T12:14:41","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T12:14:41","BlockBodyPrefix","1033537","129169","529076224","100.0"
"2020-11-03T12:14:41","CallFromIndex","0","0","0","0.0"
"2020-11-03T12:14:41","CallToIndex","0","0","0","0.0"
"2020-11-03T12:14:41","CliqueBucket","0","0","0","0.0"
"2020-11-03T12:14:41","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:14:41","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T12:14:41","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-03T12:14:41","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T12:14:41","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T12:14:41","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T12:14:41","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T12:14:41","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T12:14:41","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T12:14:41","Log","0","0","0","0.0"
"2020-11-03T12:14:41","LogAddressIndex","0","0","0","0.0"
"2020-11-03T12:14:41","LogTopicIndex","0","0","0","0.0"
"2020-11-03T12:14:41","Migrations","11","1","4096","100.0"
"2020-11-03T12:14:41","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T12:14:41","PreImagePrefix","0","0","0","0.0"
"2020-11-03T12:14:41","Senders","0","0","0","0.0"
"2020-11-03T12:19:41","Free DBI","2","1","4096","100.0"
"2020-11-03T12:19:41","Main DBI","39","1","4096","100.0"
"2020-11-03T12:19:41","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:19:41","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T12:19:41","CodeBucket","0","0","0","0.0"
"2020-11-03T12:19:41","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T12:19:41","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T12:19:41","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T12:19:41","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-03T12:19:41","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T12:19:41","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T12:19:41","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T12:19:41","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T12:19:41","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T12:19:41","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:19:41","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:19:41","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:19:41","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T12:19:41","SyncStageProgress","5","1","4096","100.0"
"2020-11-03T12:19:41","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T12:19:41","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T12:19:41","BlockBodyPrefix","1504004","257684","1055473664","100.0"
"2020-11-03T12:19:41","CallFromIndex","0","0","0","0.0"
"2020-11-03T12:19:41","CallToIndex","0","0","0","0.0"
"2020-11-03T12:19:41","CliqueBucket","0","0","0","0.0"
"2020-11-03T12:19:41","ContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:19:41","ConfigPrefix","1","1","4096","100.0"
"2020-11-03T12:19:41","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-03T12:19:41","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-03T12:19:41","StorageHistoryBucket","0","0","0","0.0"
"2020-11-03T12:19:41","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-03T12:19:41","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-03T12:19:41","IncarnationMapBucket","0","0","0","0.0"
"2020-11-03T12:19:41","TxLookupPrefix","0","0","0","0.0"
"2020-11-03T12:19:41","Log","0","0","0","0.0"
"2020-11-03T12:19:41","LogAddressIndex","0","0","0","0.0"
"2020-11-03T12:19:41","LogTopicIndex","0","0","0","0.0"
"2020-11-03T12:19:41","Migrations","11","1","4096","100.0"
"2020-11-03T12:19:41","BlockReceiptsPrefix","1","1","4096","100.0"
"2020-11-03T12:19:41","PreImagePrefix","0","0","0","0.0"
"2020-11-03T12:19:41","Senders","0","0","0","0.0"
"2020-11-03T12:24:41","Free DBI","2","1","4096","100.0"
"2020-11-03T12:24:41","Main DBI","39","1","4096","100.0"
"2020-11-03T12:24:41","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:24:41","BloomBitsPrefix","0","0","0","0.0"
"2020-11-03T12:24:41","CodeBucket","0","0","0","0.0"
"2020-11-03T12:24:41","CurrentStateBucket","0","0","0","0.0"
"2020-11-03T12:24:41","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-03T12:24:41","databaseVerisionKey","1","1","4096","100.0"
"2020-11-03T12:24:41","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-03T12:24:41","HeadBlockKey","1","1","4096","100.0"
"2020-11-03T12:24:41","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-03T12:24:41","HeadHeaderKey","1","1","4096","100.0"
"2020-11-03T12:24:41","PlainAccountChangeSetBucket","1","54","221184","100.0"
"2020-11-03T12:24:41","PlainStateBucket","8893","94","385024","100.0"
"2020-11-03T12:24:41","PlainStorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:24:41","PlainContractCodeBucket","0","0","0","0.0"
"2020-11-03T12:24:41","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-03T12:24:41","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-03T12:24:41","SyncStageProgress","5","1","4096","100.0"
"2020-11-03T12:24:41","SyncStageUnwind","3","1","4096","100.0"
"2020-11-03T12:24:41","FastTrieProgressKey","0","0","0","0.0"
"2020-11-03T12:24:41","BlockBodyPrefix","1944467","402251","1647620096","100.0"
"2020-11-03T12:24:41","CallFromIndex","0","0","0","0.0"
"2020-11-03T12:24:41","CallToIndex","0","0","0","0.0"
